4.0e-1 3.0e-1 6.89886e0 6.89886e0
4.0e-1 3.5e-1 5.96658e0 5.96658e0
4.0e-1 4.0e-1 5.03431e0 5.03431e0
4.0e-1 4.5e-1 4.10203e0 4.10203e0
4.0e-1 5.0e-1 3.16975e0 3.16975e0
4.0e-1 5.5e-1 2.23747e0 2.23747e0
4.0e-1 6.0e-1 1.30519e0 1.30519e0
4.0e-1 6.5e-1 3.7291e-1 3.7291e-1

4.5e-1 0.0e0 1.01791e1 1.01791e1
4.5e-1 5.0e-2 9.41947e0 9.41947e0
4.5e-1 1.0e-1 8.65984e0 8.65984e0
4.5e-1 1.5e-1 7.9002e0 7.9002e0
4.5e-1 2.0e-1 7.14057e0 7.14057e0
4.5e-1 2.5e-1 6.38093e0 6.38093e0
4.5e-1 3.0e-1 5.6213e0 5.6213e0
4.5e-1 3.5e-1 4.86166e0 4.86166e0
4.5e-1 4.0e-1 4.10203e0 4.10203e0
4.5e-1 4.5e-1 3.34239e0 3.34239e0
4.5e-1 5.0e-1 2.58276e0 2.58276e0
4.5e-1 5.5e-1 1.82312e0 1.82312e0
4.5e-1 6.0e-1 1.06349e0 1.06349e0
4.5e-1 6.5e-1 3.0385e-1 3.0385e-1

5.0e-1 0.0e0 7.86567e0 7.86567e0
5.0e-1 5.0e-2 7.27868e0 7.27868e0
5.0e-1 1.0e-1 6.69169e0 6.69169e0
5.0e-1 1.5e-1 6.1047e0 6.1047e0
5.0e-1 2.0e-1 5.51771e0 5.51771e0
5.0e-1 2.5e-1 4.93072e0 4.93072e0
5.0e-1 3.0e-1 4.34373e0 4.34373e0
5.0e-1 3.5e-1 3.75674e0 3.75674e0
5.0e-1 4.0e-1 3.16975e0 3.16975e0
5.0e-1 4.5e-1 2.58276e0 2.58276e0
5.0e-1 5.0e-1 1.99577e0 1.99577e0
5.0e-1 5.5e-1 1.40878e0 1.40878e0
5.0e-1 6.0e-1 8.2179e-1 8.2179e-1
5.0e-1 6.5e-1 2.348e-1 2.348e-1

5.5e-1 0.0e0 5.55224e0 5.55224e0
5.5e-1 5.0e-2 5.13789e0 5.13789e0
5.5e-1 1.0e-1 4.72355e0 4.72355e0
5.5e-1 1.5e-1 4.3092e0 4.3092e0
5.5e-1 2.0e-1 3.89485e0 3.89485e0
5.5e-1 2.5e-1 3.48051e0 3.48051e0
5.5e-1 3.0e-1 3.06616e0 3.06616e0
5.5e-1 3.5e-1 2.65182e0 2.65182e0
5.5e-1 4.0e-1 2.23747e0 2.23747e0
5.5e-1 4.5e-1 1.82312e0 1.82312e0
5.5e-1 5.0e-1 1.40878e0 1.40878e0
5.5e-1 5.5e-1 9.9443e-1 9.9443e-1
5.5e-1 6.0e-1 5.8008e-1 5.8008e-1
5.5e-1 6.5e-1 1.6574e-1 1.6574e-1

6.0e-1 0.0e0 3.23881e0 3.23881e0
6.0e-1 5.0e-2 2.9971e0 2.9971e0
6.0e-1 1.0e-1 2.7554e0 2.7554e0
6.0e-1 1.5e-1 2.5137e0 2.5137e0
6.0e-1 2.0e-1 2.272e0 2.272e0
6.0e-1 2.5e-1 2.0303e0 2.0303e0
6.0e-1 3.0e-1 1.78859e0 1.78859e0
6.0e-1 3.5e-1 1.54689e0 1.54689e0
6.0e-1 4.0e-1 1.30519e0 1.30519e0
6.0e-1 4.5e-1 1.06349e0 1.06349e0
6.0e-1 5.0e-1 8.2179e-1 8.2179e-1
6.0e-1 5.5e-1 5.8008e-1 5.8008e-1
6.0e-1 6.0e-1 3.3838e-1 3.3838e-1
6.0e-1 6.5e-1 9.668e-2 9.668e-2

6.5e-1 0.0e0 9.2537e-1 9.2537e-1
6.5e-1 5.0e-2 8.5632e-1 8.5632e-1
6.5e-1 1.0e-1 7.8726e-1 7.8726e-1
6.5e-1 1.5e-1 7.182e-1 7.182e-1
6.5e-1 2.0e-1 6.4914e-1 6.4914e-1
6.5e-1 2.5e-1 5.8008e-1 5.8008e-1
6.5e-1 3.0e-1 5.1103e-1 5.1103e-1
6.5e-1 3.5e-1 4.4197e-1 4.4197e-1
6.5e-1 4.0e-1 3.7291e-1 3.7291e-1
6.5e-1 4.5e-1 3.0385e-1 3.0385e-1
6.5e-1 5.0e-1 2.348e-1 2.348e-1
6.5e-1 5.5e-1 1.6574e-1 1.6574e-1
6.5e-1 6.0e-1 9.668e-2 9.668e-2
6.5e-1 6.5e-1 2.762e-2 2.762e-2
